shift,activity,date_time
9,ЭКСПРЕСС_4эт_-_Определение_уровня_глюкозы_в_капилляр._крови_16.00,2016-06-30 09:34:00
9,ЭКСПРЕСС_4эт_-_Определение_уровня_глюкозы_в_капилляр._крови_20.00,2016-06-30 09:34:00
9,ЭКСПРЕСС_4эт_-_Определение_уровня_глюкозы_в_капилляр._крови_8_часов,2016-06-30 09:34:00
9,Ввод_назначений,2016-06-30 09:45:00
9,Ввод_назначений,2016-06-30 09:49:00
9,Ввод_назначений,2016-06-30 09:50:00
9,Перевод_внутрибольничный,2016-06-30 09:56:00
9,Ввод_назначений Отделение_госпитализации,2016-06-30 09:58:00
9,Ввод_назначений,2016-06-30 10:22:00
9,Ввод_назначений,2016-06-30 10:23:00
9,Ввод_назначений,2016-06-30 10:23:00
10,КПП-2.04 Выход через турн.3,2016-07-29 08:15:39
10,Считыватель КПК D1.41,2016-07-29 08:16:56
10,Считыватель КПК D5.05 (вх в 1А),2016-07-29 08:50:14
10,Считыватель КПК D5.05 (вх в стационар),2016-07-29 08:51:51
10,Лифт 3 Счит.Двери 1,2016-07-29 09:55:52
10,Считыватель ЛРК2 D1.10.05,2016-07-29 09:59:25
10,Считыватель КПК D7.06,2016-07-29 10:10:35
10,Лифт 4 Счит.Двери 1,2016-07-29 10:41:34
10,Считыватель ЛРК2 D1.12.07,2016-07-29 10:47:51
10,Лифт 7 Дверь 1 Счит.,2016-07-29 10:49:26
10,Считыватель ЛРК2 D1.10.05,2016-07-29 10:49:54
10,Лифт 7 Дверь 1 Счит.,2016-07-29 10:51:18
10,Считыватель КПК D3.03 (вых) ESMI,2016-07-29 10:54:34
10,Считыватель КПК D5.02,2016-07-29 12:08:01
10,Считыватель КПК D2.23,2016-07-29 13:59:28
10,Считыватель КПК D5.02,2016-07-29 14:41:57
10,Считыватель КПК D5.02,2016-07-29 14:52:37
10,Считыватель КПК D5.05 (вх в 1А),2016-07-29 15:12:12
10,Считыватель КПК D5.02,2016-07-29 15:38:32
10,Считыватель КПК D5.05 (вх в стационар),2016-07-29 15:41:48
10,Считыватель КПК D5.06 (вх в 1А),2016-07-29 17:00:35
10,Считыватель КПК D5.05 (вх в стационар),2016-07-29 17:03:55
10,Считыватель КПК D1.41,2016-07-29 17:32:42
10,Считыватель КПК D1.41,2016-07-29 17:42:34
10,Считыватель КПК D5.02,2016-07-29 17:43:29
10,Считыватель КПК D4.10/1,2016-07-29 18:52:38
10,Считыватель КПК D1.41,2016-07-29 19:11:17
10,Считыватель КПК D1.41,2016-07-30 01:17:56
10,Считыватель КПК D1.10,2016-07-30 01:18:03
11,КПП-2.04 Выход через турн.3,2016-07-31 08:26:09
11,Считыватель КПК D1.41,2016-07-31 08:27:31
11,Считыватель КПК D1.10,2016-07-31 08:27:38
11,Считыватель КПК D5.08,2016-07-31 20:15:24
11,Считыватель КПК D7.05,2016-07-31 20:18:05
11,Считыватель КПК D1.41,2016-07-31 23:04:57
11,Считыватель КПК D1.10,2016-07-31 23:05:04
11,Считыватель КПК D7.05,2016-07-31 23:06:52
12,Анализ_мочи_общий,2016-08-01 07:25:00
12,Анализ_мочи_общий,2016-08-01 07:35:00
12,Считыватель КПК D2.03 (вх) ESMI,2016-08-01 09:28:36
12,Считыватель КПК D2.14 ESMI,2016-08-01 10:19:39
13,КПП-2.04 Выход через турн.3,2016-08-03 08:09:34
13,Считыватель КПК D1.41,2016-08-03 08:10:52
13,Считыватель КПК D5.02,2016-08-03 09:56:27
13,Считыватель КПК D5.05 (вх в 1А),2016-08-03 10:05:25
13,Считыватель КПК D5.02,2016-08-03 10:19:13
13,Считыватель КПК D5.07,2016-08-03 10:48:51
13,Считыватель КПК D5.08,2016-08-03 11:06:54
13,Считыватель КПК D5.02,2016-08-03 11:48:41
13,Считыватель КПК D5.02,2016-08-03 12:20:29
13,Считыватель КПК D5.05 (вх в стационар),2016-08-03 12:53:57
13,Считыватель КПК D5.05 (вх в 1А),2016-08-03 13:23:18
13,Лифт 5 Счит.Двери 1,2016-08-03 13:38:53
13,Лифт №6 Счит.Двери 1,2016-08-03 13:42:29
13,Лифт 5 Счит.Двери 1,2016-08-03 13:48:24
13,Считыватель КПК D3.03 (вых) ESMI,2016-08-03 13:52:57
13,Считыватель КПК D5.05 (вх в 1А),2016-08-03 15:07:07
13,Считыватель КПК D2.23,2016-08-03 15:59:56
13,Считыватель КПК D7.05,2016-08-03 17:26:23
13,Считыватель КПК D7.05,2016-08-04 08:51:57
13,Считыватель КПК D1.41,2016-08-04 09:21:16
14,КПП-2.04 Выход через турн.3,2016-08-05 08:13:24
14,Считыватель КПК D1.10,2016-08-05 08:14:46
14,Считыватель КПК D4.02,2016-08-05 09:03:42
14,Считыватель КПК D5.02,2016-08-05 09:15:46
14,Считыватель КПК D5.02,2016-08-05 09:50:36
14,Ввод_назначений,2016-08-05 10:24:00
14,Ввод_назначений,2016-08-05 10:26:00
14,Ввод_назначений,2016-08-05 10:27:00
14,Ввод_назначений,2016-08-05 10:27:00
14,Перевод_внутрибольничный,2016-08-05 10:27:00
14,Перевод_внутрибольничный,2016-08-05 10:28:00
14,Перевод_внутрибольничный,2016-08-05 10:28:00
14,Перевод_внутрибольничный,2016-08-05 10:28:00
14,Считыватель ЛРК2 D1.12.07,2016-08-05 10:28:09
14,Перевод_внутрибольничный,2016-08-05 10:29:00
14,Перевод_внутрибольничный,2016-08-05 10:30:00
14,Ввод_назначений,2016-08-05 10:47:00
14,Перевод_внутрибольничный,2016-08-05 10:47:00
14,Считыватель КПК D5.02,2016-08-05 10:55:27
14,"Ввод_назначений Койко-день, Отделение_госпитализации",2016-08-05 11:24:00
14,Считыватель КПК D5.05 (вх в 1А),2016-08-05 11:40:52
14,"Протромбиновый_индекс,_МНО",2016-08-05 11:46:00
14,"Протромбиновый_индекс,_МНО",2016-08-05 11:51:00
14,Считыватель КПК D7.06,2016-08-05 11:51:19
14,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2016-08-05 11:52:00
14,Определение_маркеров_ВИЧ_АГ/АТ,2016-08-05 11:52:00
14,Определение_уровня_С-реактивного_белка_в_крови,2016-08-05 11:52:00
14,Ввод_назначений Отделение_госпитализации,2016-08-05 12:51:00
14,Ввод_назначений Отделение_госпитализации,2016-08-05 12:52:00
14,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2016-08-05 13:59:00
14,Определение_уровня_калия_в_крови,2016-08-05 13:59:00
14,Определение_уровня_креатинина_в_крови,2016-08-05 13:59:00
14,Определение_уровня_мочевины_в_крови,2016-08-05 13:59:00
14,Определение_уровня_общего_белка_в_крови,2016-08-05 13:59:00
14,Определение_уровня_общего_билирубина,2016-08-05 13:59:00
14,"Протромбиновый_индекс,_МНО",2016-08-05 13:59:00
14,Считыватель КПК D5.05 (вх в 1А),2016-08-05 14:17:08
14,Анализ_мочи_общий,2016-08-05 14:34:00
14,Анализ_мочи_общий,2016-08-05 14:34:00
14,Клинический_анализ_крови_на_гематологическом_анализаторе_24_параметра,2016-08-05 14:35:00
14,Определение_уровня_калия_в_крови,2016-08-05 14:35:00
14,Определение_уровня_креатинина_в_крови,2016-08-05 14:35:00
14,Определение_уровня_общего_билирубина,2016-08-05 14:35:00
14,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2016-08-05 14:35:00
14,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2016-08-05 14:35:00
14,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2016-08-05 14:35:00
14,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2016-08-05 14:35:00
14,ПЦ_экспр.лаб._Выявление_антиэритроцитарных_антител_непрямая_проба_Кумбса,2016-08-05 14:35:00
14,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2016-08-05 14:35:00
14,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2016-08-05 14:35:00
14,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2016-08-05 14:35:00
14,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2016-08-05 14:35:00
14,ПЦ_экспр.лаб._Группа_крови_и_резус-фактор,2016-08-05 14:35:00
14,Считыватель КПК D5.05 (вх в 1А),2016-08-05 14:50:27
14,Считыватель КПК D5.05 (вх в стационар),2016-08-05 14:53:25
14,Считыватель КПК D7.06,2016-08-05 14:54:33
14,Ввод_назначений Отделение_госпитализации,2016-08-05 14:55:00
14,Перевод_внутрибольничный,2016-08-05 15:57:00
14,Перевод_внутрибольничный,2016-08-05 16:27:00
14,Ввод_назначений Отделение_госпитализации,2016-08-05 16:52:00
14,ЭКСПРЕСС_4эт_-_Исследование_уровня_С-реактивного_белка_в_крови,2016-08-05 17:49:00
14,ЭКСПРЕСС_4эт_-_Общий_клинический_анализ_крови,2016-08-05 17:49:00
14,Считыватель КПК D1.41,2016-08-05 18:13:32
14,Считыватель КПК D1.11,2016-08-05 18:13:44
14,Считыватель КПК D2.10,2016-08-05 18:14:12
14,Считыватель КПК D5.05 (вх в 1А),2016-08-05 18:40:43
14,Считыватель КПК D5.05 (вх в стационар),2016-08-05 18:43:21
14,Ввод_назначений,2016-08-05 19:29:00
14,Ввод_назначений,2016-08-05 19:41:00
14,Перевод_внутрибольничный,2016-08-05 19:56:00
14,Перевод_внутрибольничный,2016-08-05 19:56:00
14,Ввод_назначений Отделение_госпитализации,2016-08-05 20:30:00
14,Ввод_назначений Отделение_госпитализации,2016-08-05 20:30:00
